date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
12/21/1986,2,25830,LK22,67,77.70149,103.27114,170.83582,324.4418,541.97015,968.93933,76.38369,53.373863,56.1606,final
1/1/1987,2,25830,LK22,67,21.507463,71.97761,136.89552,290.5368,516.6865,967.18805,34.43529,48.01281,53.66107,final
1/11/1987,2,25830,LK22,67,57.41791,56.89602,156.62686,231.92786,449.806,920.608,100.84318,68.21776,49.13592,final
1/21/1987,2,25830,LK22,67,11.5074625,54.214924,90.43284,183.08856,355.1045,856.4518,27.877197,50.738247,41.802048,final
2/1/1987,2,25830,LK22,67,4.149254,44.043285,73.07463,155.15424,309.34332,787.20544,18.655468,48.74965,39.67952,final
2/11/1987,2,25830,LK22,67,3.3880596,30.81393,19.044777,129.07214,281.26868,705.9522,23.42122,17.934208,40.26553,final
2/21/1987,2,25830,LK22,67,3.0149255,26.296518,10.552238,101.15373,271.8209,607.703,25.60964,14.650676,45.180275,final
3/1/1987,2,25830,LK22,67,2.2537313,34.520897,8.656716,91.63134,218.62688,537.3224,18.354168,14.132802,41.235046,final
3/11/1987,2,25830,LK22,67,4.6865673,34.323383,9.955224,95.1408,185.62686,456.1408,24.633099,14.934197,41.338104,final
3/21/1987,2,25830,LK22,67,41.731342,42.14428,48.671642,110.988556,149.65672,395.23087,99.1241,46.273224,38.64188,final
4/1/1987,2,25830,LK22,67,16.328358,52.604977,62.746265,129.07263,144.47762,375.85822,37.0252,50.529522,39.247574,final
4/11/1987,2,25830,LK22,67,37.641792,61.613434,95.70149,156.36269,124.701485,380.57562,64.0138,62.40693,33.6384,final
4/21/1987,2,25830,LK22,67,78.76119,58.742287,132.73134,172.9607,191.95522,385.103,131.406,77.39425,50.488003,final
5/1/1987,2,25830,LK22,67,13.283582,64.16368,129.68657,184.5194,201.08955,405.2234,26.435236,71.06744,50.238373,final
5/11/1987,2,25830,LK22,67,43.16418,54.65622,135.20895,177.5622,240.86568,429.06567,80.73623,76.80065,56.64251,final
5/21/1987,2,25830,LK22,67,102.98508,42.243782,159.43283,161.06367,340.83582,445.01294,228.56992,99.017944,76.8502,final
6/1/1987,2,25830,LK22,67,8.776119,25.890049,154.92538,122.79005,347.35822,436.38208,44.59727,125.14699,79.83066,final
6/11/1987,2,25830,LK22,67,8.358209,20.322886,120.11941,88.45672,351.02985,422.3816,52.75153,133.87952,83.30491,final
6/21/1987,2,25830,LK22,67,26.597015,19.659204,43.731342,65.87214,335.89554,399.8965,128.13478,68.75952,84.19325,final
7/1/1987,2,25830,LK22,67,6.3432837,22.67214,41.298508,62.65423,325.91046,369.96368,40.99171,68.43402,88.251335,final
7/11/1987,2,25830,LK22,67,4.044776,25.617413,36.985077,67.94875,292.31345,333.96765,29.54128,57.55421,87.71146,final
7/21/1987,2,25830,LK22,67,6.80597,25.276617,17.19403,73.56617,220.3582,300.50198,38.99369,28.248838,73.766525,final
8/1/1987,2,25830,LK22,67,10.477612,17.75373,21.328358,68.64776,217.55225,254.09204,68.02231,35.749027,85.89698,final
8/11/1987,2,25830,LK22,67,7.8358207,29.022388,25.119402,72.052734,182.22388,228.4582,37.727573,39.089336,80.195885,final
8/21/1987,2,25830,LK22,67,6.029851,32.718407,24.343285,79.49453,85.26866,218.93285,29.242622,34.72803,40.310593,final
9/1/1987,2,25830,LK22,67,3.5074627,43.61443,17.373135,105.355225,80,236.65721,17.499872,20.273743,35.17379,final
9/11/1987,2,25830,LK22,67,69.56716,39.12587,79.10448,115.45871,141.20895,255.4602,168.98741,69.820175,56.134857,final
9/21/1987,2,25830,LK22,67,41.61194,63.600994,114.68656,146.3413,156.22388,299.40198,67.94645,79.08388,52.964134,final
10/1/1987,2,25830,LK22,67,85.41791,68.01741,196.59702,170.74428,235.2985,344.74725,123.83062,114.71043,68.70633,final
10/11/1987,2,25830,LK22,67,122.92538,105.43035,249.95523,237.04875,354.1791,424.5602,115.84259,105.332184,83.61554,final
10/21/1987,2,25830,LK22,67,172.80597,121.36965,381.14926,294.8174,520.1791,520.65326,140.70306,128.79482,99.9098,final
11/1/1987,2,25830,LK22,67,78.537315,111.94179,374.26868,338.7418,588.2388,614.8413,71.43496,110.335335,95.70817,final
11/11/1987,2,25830,LK22,67,56.74627,111.14975,308.08957,344.46118,637.14923,696.9686,53.16091,89.59209,91.47833,final
11/21/1987,2,25830,LK22,67,92.31343,126.588554,227.59702,349.6801,723.4328,790.8388,73.952805,65.57938,91.53019,final
12/1/1987,2,25830,LK22,67,126.82089,105.10746,275.88058,342.84576,846.7462,852.33185,119.72022,80.7486,99.34849,final
12/11/1987,2,25830,LK22,67,75.283585,116.06319,294.4179,347.75922,852.46265,929.26917,66.315445,84.87883,91.77898,final
12/21/1987,2,25830,LK22,67,36.9403,103.27114,239.04477,324.4418,847.791,968.93933,38.736362,74.07826,87.561,final
1/1/1988,2,25830,LK22,67,4.7910447,71.97761,117.01493,290.5368,767.1642,967.18805,12.71934,41.285866,79.42539,final
1/11/1988,2,25830,LK22,67,24.35821,56.89602,66.089554,231.92786,668.597,920.608,47.4315,30.004725,72.77346,final
1/21/1988,2,25830,LK22,67,17.432837,54.214924,46.582092,183.08856,513.2239,856.4518,37.883755,27.424366,60.157036,final
2/1/1988,2,25830,LK22,67,2.3880596,44.043285,44.179108,155.15424,437.07465,787.20544,15.064364,30.707342,55.803032,final
2/11/1988,2,25830,LK22,67,10.910448,30.81393,30.731344,129.07214,391.23883,705.9522,44.425304,26.650833,55.733536,final
2/21/1988,2,25830,LK22,67,42.402985,26.296518,55.701492,101.15373,341.32837,607.703,151.46408,57.18263,56.52467,final
3/1/1988,2,25830,LK22,67,26.41791,34.520897,79.73134,91.63134,240.92537,537.3224,79.496956,87.68516,45.346714,final
3/11/1988,2,25830,LK22,67,22.716417,34.323383,91.53731,95.1408,188.3582,456.1408,70.4833,96.40157,41.930405,final
3/21/1988,2,25830,LK22,67,24.179104,42.14428,73.31343,110.988556,175.59702,395.23087,61.8932,67.51824,45.12321,final
4/1/1988,2,25830,LK22,67,64.74627,52.604977,111.64179,129.07263,235.55225,375.85822,121.07681,86.998955,63.160576,final
4/11/1988,2,25830,LK22,67,143.07463,61.613434,232,156.36269,354.26868,380.57562,222.28944,146.8741,93.17723,final
4/21/1988,2,25830,LK22,67,100.68657,58.742287,308.50745,172.9607,437.5224,385.103,165.80292,176.16667,113.43732,final
5/1/1988,2,25830,LK22,67,26.820896,64.16368,270.5821,184.5194,461.95523,405.2234,46.008102,145.41103,113.829506,final
5/11/1988,2,25830,LK22,67,62.58209,54.65622,190.08955,177.5622,513.62683,429.06567,113.28591,106.86197,119.48119,final
5/21/1988,2,25830,LK22,67,22.865671,42.243782,112.268654,161.06367,494.08957,445.01294,58.98273,70.616684,110.9056,final
6/1/1988,2,25830,LK22,67,24.850746,25.890049,110.29851,122.79005,492.5224,436.38208,96.635475,90.22495,112.719215,final
6/11/1988,2,25830,LK22,67,10,20.322886,57.716415,88.45672,479.80597,422.3816,59.234955,67.107445,113.43633,final
6/21/1988,2,25830,LK22,67,36.179104,19.659204,71.02985,65.87214,491.80594,399.8965,166.99283,107.27747,122.699486,final
7/1/1988,2,25830,LK22,67,44.671642,22.67214,90.850746,62.65423,471.73132,369.96368,179.50055,141.6774,127.14066,final
7/11/1988,2,25830,LK22,67,22.522388,25.617413,103.37314,67.94875,351.1791,333.96765,89.8913,148.56064,105.077614,final
7/21/1988,2,25830,LK22,67,24.656717,25.276617,91.850746,73.56617,275.14926,300.50198,97.952545,123.272835,91.701294,final
8/1/1988,2,25830,LK22,67,30.238806,17.75373,77.417915,68.64776,278.56717,254.09204,154.87047,111.90825,109.4465,final
8/11/1988,2,25830,LK22,67,53.46269,29.022388,108.358215,72.052734,269.44775,228.4582,171.83594,147.1177,117.55755,final
8/21/1988,2,25830,LK22,67,106.477615,32.718407,190.17911,79.49453,353.0597,218.93285,295.5523,230.99615,159.89601,final
9/1/1988,2,25830,LK22,67,121.32836,43.61443,281.26868,105.355225,449.53735,236.65721,259.85776,259.40656,188.09178,final
9/11/1988,2,25830,LK22,67,66.089554,39.12587,293.8955,115.45871,505.6269,255.4602,161.1063,248.13109,196.04794,final
9/21/1988,2,25830,LK22,67,72.80597,63.600994,260.22388,146.3413,542.2537,299.40198,113.41813,175.24886,179.77995,final
10/1/1988,2,25830,LK22,67,33.71642,68.01741,172.61194,170.74428,531.2985,344.74725,53.02355,101.06271,153.33888,final
10/11/1988,2,25830,LK22,67,10.865672,105.43035,117.388054,237.04875,519.6418,424.5602,14.36713,50.56339,122.134636,final
10/21/1988,2,25830,LK22,67,23.761194,121.36965,68.343285,294.8174,518.7463,520.65326,22.759573,24.46265,99.637215,final
11/1/1988,2,25830,LK22,67,198.37314,111.94179,233,338.7418,686.8806,614.8413,173.90973,69.23802,111.622215,final
11/11/1988,2,25830,LK22,67,77.16418,111.14975,299.29852,344.46118,710.5821,696.9686,70.73987,87.076485,101.93933,final
11/21/1988,2,25830,LK22,67,4.671642,126.588554,280.20895,349.6801,608.7761,790.8388,7.349911,80.41301,77.12317,final
12/1/1988,2,25830,LK22,67,47.373135,105.10746,129.20895,342.84576,534.82086,852.33185,47.56547,38.58289,62.96522,final
12/11/1988,2,25830,LK22,67,45.656715,116.06319,97.70149,347.75922,514.38806,929.26917,41.843204,29.113766,55.59298,final
12/21/1988,2,25830,LK22,67,55.298508,103.27114,148.32835,324.4418,496.8806,968.93933,55.69213,46.541862,51.530994,final
1/1/1989,2,25830,LK22,67,33.50746,71.97761,134.46268,290.5368,496.67163,967.18805,50.024235,47.189613,51.60232,final
1/11/1989,2,25830,LK22,67,140.97015,56.89602,229.77612,231.92786,626.7761,920.608,235.83124,99.09182,68.25526,final
1/21/1989,2,25830,LK22,67,14.149254,54.214924,188.62686,183.08856,617.1641,856.4518,32.33856,102.94452,72.22275,final
2/1/1989,2,25830,LK22,67,8.208955,44.043285,163.32837,155.15424,427,787.20544,26.933258,105.10391,54.53131,final
2/11/1989,2,25830,LK22,67,2.6716418,30.81393,25.02985,129.07214,352.50745,705.9522,21.420832,22.398277,50.28572,final
2/21/1989,2,25830,LK22,67,15.074627,26.296518,25.955223,101.15373,362.91043,607.703,64.143326,29.16075,60.047108,final
3/1/1989,2,25830,LK22,67,32.089554,34.520897,49.835823,91.63134,347.62683,537.3224,93.84795,56.747456,65.02163,final
3/11/1989,2,25830,LK22,67,29,34.323383,76.164185,95.1408,330.97015,456.1408,86.462555,81.05007,72.85631,final
3/21/1989,2,25830,LK22,67,9.850746,42.14428,70.9403,110.988556,285.52237,395.23087,31.500631,65.47224,72.58869,final
4/1/1989,2,25830,LK22,67,12.373135,52.604977,51.22388,129.07263,264.3881,375.85822,30.159086,41.93539,70.73186,final
4/11/1989,2,25830,LK22,67,57.910446,61.613434,80.13432,156.36269,181.32835,380.57562,94.44108,52.759613,48.324726,final
4/21/1989,2,25830,LK22,67,65.50746,58.742287,135.79105,172.9607,232.68657,385.103,110.61332,79.11356,60.929184,final
5/1/1989,2,25830,LK22,67,73.64179,64.16368,197.0597,184.5194,298.11942,405.2234,113.70388,106.61689,73.891304,final
5/11/1989,2,25830,LK22,67,26.925373,54.65622,166.07463,177.5622,322.37314,429.06567,53.515583,93.70759,75.42019,final
5/21/1989,2,25830,LK22,67,23.268656,42.243782,123.83582,161.06367,330.56717,445.01294,59.83572,77.582184,74.56834,final
6/1/1989,2,25830,LK22,67,13.537313,25.890049,63.731346,122.79005,312.01492,436.38208,60.01063,53.784584,71.82324,final
6/11/1989,2,25830,LK22,67,14.38806,20.322886,51.19403,88.45672,297.40298,422.3816,76.563385,60.128403,70.75714,final
6/21/1989,2,25830,LK22,67,7.3134327,19.659204,35.238808,65.87214,294.8657,399.8965,49.93443,56.776627,74.05984,final
7/1/1989,2,25830,LK22,67,40.328358,22.67214,62.02985,62.65423,322.82092,369.96368,163.80504,99.0771,87.427376,final
7/11/1989,2,25830,LK22,67,19.044777,25.617413,66.68657,67.94875,283.95523,333.96765,78.53301,98.26977,85.24567,final
7/21/1989,2,25830,LK22,67,7.671642,25.276617,67.04478,73.56617,226.1194,300.50198,41.8529,91.699486,75.65234,final
8/1/1989,2,25830,LK22,67,4.2089553,17.75373,30.925375,68.64776,156.68657,254.09204,40.47229,48.78,62.405067,final
8/11/1989,2,25830,LK22,67,15.985075,29.022388,27.865673,72.052734,145.74626,228.4582,61.68019,42.65348,64.570984,final
8/21/1989,2,25830,LK22,67,29.64179,32.718407,49.835823,79.49453,152.1194,218.93285,91.8432,64.89867,70.16363,final
9/1/1989,2,25830,LK22,67,35.97015,43.61443,81.597015,105.355225,174.55225,236.65721,84.275696,78.47115,74.30039,final
9/11/1989,2,25830,LK22,67,70.910446,39.12587,136.52238,115.45871,231.07463,255.4602,172.03162,117.48621,90.637505,final
9/21/1989,2,25830,LK22,67,63.313435,63.600994,170.19403,146.3413,287.07465,299.40198,99.58081,115.76089,95.95031,final
10/1/1989,2,25830,LK22,67,43.044777,68.01741,177.26865,170.74428,289.79105,344.74725,65.79907,103.71242,84.28688,final
10/11/1989,2,25830,LK22,67,168.17911,105.43035,274.53732,237.04875,438.92538,424.5602,156.82202,115.48803,103.344154,final
10/21/1989,2,25830,LK22,67,152.04477,121.36965,363.26865,294.8174,583.29846,520.65326,124.274124,122.83098,111.91759,final
11/1/1989,2,25830,LK22,67,12.80597,111.94179,333.02985,338.7418,591.8955,614.8413,15.226353,98.3383,96.29812,final
11/11/1989,2,25830,LK22,67,125.089554,111.14975,289.9403,344.46118,701,696.9686,112.00157,84.39859,100.57429,final
11/21/1989,2,25830,LK22,67,22.77612,126.588554,160.67165,349.6801,694.1343,790.8388,21.108309,46.71016,87.84873,final
12/1/1989,2,25830,LK22,67,57.134327,105.10746,205,342.84576,715.2985,852.33185,56.430626,60.371582,84.016304,final
12/11/1989,2,25830,LK22,67,94.29851,116.06319,174.20895,347.75922,738.6866,929.26917,82.02206,50.802063,79.60089,final
12/21/1989,2,25830,LK22,67,42.53731,103.27114,193.97014,324.4418,717.91046,968.93933,43.9058,60.39614,74.22541,final
1/1/1990,2,25830,LK22,67,137.82089,71.97761,274.6567,290.5368,812.6865,967.18805,185.53563,94.62669,84.10786,final
1/11/1990,2,25830,LK22,67,44.313435,56.89602,224.67163,231.92786,688.8209,920.608,79.67142,96.93737,74.958405,final
1/21/1990,2,25830,LK22,67,28.149254,54.214924,210.28357,183.08856,564.92535,856.4518,55.981247,114.45862,66.15871,final
2/1/1990,2,25830,LK22,67,2.522388,44.043285,74.98508,155.15424,554.6418,787.20544,15.338263,49.942528,70.64352,final
2/11/1990,2,25830,LK22,67,4.5820894,30.81393,35.25373,129.07214,434.13434,705.9522,26.755201,30.023933,61.76707,final
2/21/1990,2,25830,LK22,67,47.55224,26.296518,54.656715,101.15373,458.91046,607.703,167.9172,56.198418,75.715385,final
3/1/1990,2,25830,LK22,67,5.8208957,34.520897,57.955223,91.63134,407.59705,537.3224,27.38019,65.1499,76.07966,final
3/11/1990,2,25830,LK22,67,63,34.323383,116.37314,95.1408,376.2985,456.1408,172.92511,121.202484,82.68591,final
3/21/1990,2,25830,LK22,67,77.10448,42.14428,145.92537,110.988556,410.86566,395.23087,174.15576,130.12091,103.90644,final
4/1/1990,2,25830,LK22,67,22.373135,52.604977,162.47762,129.07263,295.41794,375.85822,47.518696,124.91559,78.8792,final
4/11/1990,2,25830,LK22,67,45.80597,61.613434,145.28358,156.36269,296.91046,380.57562,76.26985,93.13404,78.30123,final
4/21/1990,2,25830,LK22,67,11.776119,58.742287,79.95523,172.9607,280.53732,385.103,26.318666,47.7382,73.195366,final
5/1/1990,2,25830,LK22,67,108.19403,64.16368,165.77612,184.5194,386.20895,405.2234,163.66109,90.11011,95.36485,final
5/11/1990,2,25830,LK22,67,42.432835,54.65622,162.40298,177.5622,424.05972,429.06567,79.51029,91.69641,98.846725,final
5/21/1990,2,25830,LK22,67,16.134329,42.243782,166.76118,161.06367,392.6418,445.01294,44.734623,103.430916,88.362305,final
6/1/1990,2,25830,LK22,67,44.014927,25.890049,102.58209,122.79005,430.83582,436.38208,158.67546,84.18659,98.74343,final
6/11/1990,2,25830,LK22,67,10.895522,20.322886,71.04478,88.45672,378.73132,422.3816,62.77137,81.36898,89.78658,final
6/21/1990,2,25830,LK22,67,10.223881,19.659204,65.13433,65.87214,311.85074,399.8965,61.737114,98.958954,78.254745,final
7/1/1990,2,25830,LK22,67,14.38806,22.67214,35.50746,62.65423,303.86566,369.96368,70.06347,59.87425,82.372154,final
7/11/1990,2,25830,LK22,67,17.35821,25.617413,41.97015,67.94875,275.4179,333.96765,73.02449,64.38787,82.727036,final
7/21/1990,2,25830,LK22,67,24.895523,25.276617,56.641792,73.56617,288.5373,300.50198,98.741295,78.45844,96.083595,final
8/1/1990,2,25830,LK22,67,41.9403,17.75373,84.19403,68.64776,222.2836,254.09204,206.29716,121.10895,87.723114,final
8/11/1990,2,25830,LK22,67,8.522388,29.022388,75.358215,72.052734,188.37315,228.4582,39.74556,104.28989,82.82988,final
8/21/1990,2,25830,LK22,67,24.402985,32.718407,74.86568,79.49453,196.6418,218.93285,77.95394,94.52171,90.045654,final
9/1/1990,2,25830,LK22,67,33,43.61443,65.92537,105.355225,185.62686,236.65721,78.16609,64.27006,78.88316,final
9/11/1990,2,25830,LK22,67,40.089554,39.12587,97.49254,115.45871,214.8209,255.4602,102.18394,85.085205,84.39712,final
9/21/1990,2,25830,LK22,67,24.97015,63.600994,98.05971,146.3413,229.56717,299.40198,43.68763,68.09754,77.05836,final
10/1/1990,2,25830,LK22,67,4.522388,68.01741,69.58209,170.74428,219.70149,344.74725,13.041258,42.437847,64.24682,final
10/11/1990,2,25830,LK22,67,52.52239,105.43035,82.01492,237.04875,254.86568,424.5602,52.08929,35.949337,60.495747,final
10/21/1990,2,25830,LK22,67,184.85075,121.36965,241.89554,294.8174,414.82092,520.65326,150.23445,82.34863,79.86651,final
11/1/1990,2,25830,LK22,67,41.149254,111.94179,278.5224,338.7418,414.02988,614.8413,39.463444,82.48121,67.60277,final
11/11/1990,2,25830,LK22,67,7.955224,111.14975,233.95523,344.46118,413.4627,696.9686,11.153897,68.37819,59.61274,final
11/21/1990,2,25830,LK22,67,170.55225,126.588554,219.65672,349.6801,559.61194,790.8388,133.40996,63.340656,70.94551,final
12/1/1990,2,25830,LK22,67,154.94029,105.10746,333.44775,342.84576,681.55225,852.33185,145.25836,97.298225,80.0801,final
12/11/1990,2,25830,LK22,67,75.07462,116.06319,400.56717,347.75922,716.53735,929.26917,66.14283,114.96997,77.23014,final
12/21/1990,2,25830,LK22,67,230.43283,103.27114,460.44775,324.4418,922,968.93933,217.44745,141.28375,95.180466,final
1/1/1991,2,25830,LK22,67,28.02985,71.97761,333.5373,290.5368,945.5075,967.18805,42.90839,114.54996,97.76992,final
1/11/1991,2,25830,LK22,67,107.029854,56.89602,365.49252,231.92786,1000.0149,920.608,180.99686,156.37357,108.578896,final
1/21/1991,2,25830,LK22,67,18.58209,54.214924,153.6418,183.08856,833.7463,856.4518,39.824574,84.3442,97.36427,final
2/1/1991,2,25830,LK22,67,5.1791043,44.043285,130.79105,155.15424,797.77606,787.20544,20.755346,84.787674,101.334335,final
2/11/1991,2,25830,LK22,67,4.671642,30.81393,28.432837,129.07214,794.4925,705.9522,27.005253,24.936455,112.45376,final
2/21/1991,2,25830,LK22,67,10.298508,26.296518,20.149254,101.15373,634.2388,607.703,48.882458,23.69135,104.33093,final
3/1/1991,2,25830,LK22,67,71.0597,34.520897,86.02985,91.63134,550.35815,537.3224,192.45439,94.20323,102.40369,final
3/11/1991,2,25830,LK22,67,2.0298507,34.323383,83.38806,95.1408,477.31342,456.1408,17.877024,88.26379,104.591354,final
3/21/1991,2,25830,LK22,67,62.432835,42.14428,135.52238,110.988556,309.31345,395.23087,143.03502,121.15194,78.533035,final
4/1/1991,2,25830,LK22,67,40.149254,52.604977,104.61194,129.07263,321.43283,375.85822,78.37735,81.75564,85.7098,final
4/11/1991,2,25830,LK22,67,5.477612,61.613434,108.05971,156.36269,219.8806,380.57562,15.728977,70.06558,58.32335,final
4/21/1991,2,25830,LK22,67,29.925373,58.742287,75.55224,172.9607,231.22388,385.103,54.791527,45.26406,60.55423,final
5/1/1991,2,25830,LK22,67,6.880597,64.16368,42.28358,184.5194,232.92537,405.2234,17.17751,24.949205,57.998978,final
5/11/1991,2,25830,LK22,67,46.238808,54.65622,83.04478,177.5622,274.49255,429.06567,85.89014,48.227276,64.38946,final
5/21/1991,2,25830,LK22,67,61.58209,42.243782,114.70149,161.06367,325.77612,445.01294,140.93303,72.08169,73.50369,final
6/1/1991,2,25830,LK22,67,76.462685,25.890049,184.28357,122.79005,331.1791,436.38208,263.7182,148.12074,76.1651,final
6/11/1991,2,25830,LK22,67,16.61194,20.322886,154.65671,88.45672,345.7612,422.3816,85.34549,170.83493,82.072136,final
6/21/1991,2,25830,LK22,67,27.19403,19.659204,120.268654,65.87214,310.5224,399.8965,130.55583,176.75304,77.926674,final
7/1/1991,2,25830,LK22,67,15.910448,22.67214,59.716415,62.65423,286.2836,369.96368,75.56498,95.65761,77.68315,final
7/11/1991,2,25830,LK22,67,31.35821,25.617413,74.462685,67.94875,312.16418,333.96765,118.75009,108.92947,93.56769,final
7/21/1991,2,25830,LK22,67,4.6119404,25.276617,51.8806,73.56617,286.85074,300.50198,31.747076,72.39834,95.53153,final
8/1/1991,2,25830,LK22,67,35.134327,17.75373,71.10448,68.64776,315.10446,254.09204,176.3857,103.33578,123.54855,final
8/11/1991,2,25830,LK22,67,13.253732,29.022388,53,72.052734,282.1194,228.4582,53.652115,75.273125,122.98535,final
